Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Season,Position
Sam Young,SYD,21,32.5,0.7,0.3,0.5,0.52,0.0,0.1,0.269,0.1,0.2,0.675,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.1,2014,SF
Brian Conklin,TOW,24,28.7,0.6,0.2,0.4,0.493,0.0,0.0,0.0,0.2,0.2,0.779,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.1,2014,SF
Todd Blanchfield,TOW,28,25.5,0.4,0.1,0.3,0.455,0.1,0.2,0.402,0.1,0.1,0.814,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.1,2014,SF
Mika Vukona,NZB,28,25.5,0.4,0.2,0.3,0.555,0.0,0.0,0.0,0.1,0.1,0.788,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.2,2014,SF
Brad Hill,SYD,25,12.8,0.4,0.2,0.4,0.438,0.0,0.1,0.238,0.1,0.1,0.559,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.1,2014,SF
Stephen Weigh,CRN,28,22.4,0.4,0.1,0.4,0.421,0.0,0.1,0.347,0.1,0.1,0.78,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.1,2014,SF
Reuben Te Rangi,NZB,28,13.3,0.4,0.1,0.3,0.519,0.1,0.2,0.417,0.0,0.1,0.682,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.2,2014,SF
Clinton Steindl,CRN,28,20.5,0.4,0.1,0.3,0.351,0.1,0.2,0.411,0.0,0.1,0.862,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,2014,SF
Lucas Walker,MEL,25,24.1,0.4,0.1,0.3,0.503,0.0,0.1,0.37,0.1,0.1,0.621,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.1,2014,SF
Duane Bailey,NZB,5,3.0,0.4,0.2,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.2,2014,SF
Jarrid Frye,ADE,19,21.4,0.4,0.2,0.4,0.455,0.0,0.1,0.091,0.0,0.1,0.293,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.1,2014,SF
David Gruber,ILL,30,22.4,0.4,0.1,0.3,0.564,0.0,0.0,0.0,0.1,0.1,0.667,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.1,2014,SF
Rhys Martin,ILL,30,28.1,0.3,0.1,0.3,0.421,0.0,0.1,0.338,0.1,0.1,0.776,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,2014,SF
B.J. Anthony,ADE,32,10.8,0.3,0.1,0.3,0.444,0.0,0.0,0.0,0.1,0.1,0.587,0.1,0.1,0.3,0.0,0.0,0.0,0.1,0.2,2014,SF
Luke Jamieson,ILL,12,1.4,0.3,0.1,0.7,0.182,0.1,0.4,0.167,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.1,0.1,0.1,0.3,2014,SF
Owen Odigie,MEL,26,5.9,0.3,0.1,0.3,0.333,0.0,0.2,0.208,0.1,0.1,0.833,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.2,2014,SF
Tommy Greer,MEL,20,15.2,0.2,0.1,0.2,0.382,0.1,0.1,0.364,0.0,0.0,0.75,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.1,2014,SF
James Trustum,SYD,2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,2014,SF
Jan Warbout,ADE,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,SF
Jordan Barry,ILL,4,1.0,0.0,0.0,0.5,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.0,0.3,0.0,0.0,0.3,2014,SF
Reuben Te Rangi,NZB,11,3.4,0.5,0.2,0.5,0.353,0.1,0.3,0.4,0.1,0.2,0.571,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.1,2013,SF
James Harvey,SYD,13,25.7,0.5,0.2,0.4,0.481,0.1,0.2,0.387,0.1,0.1,0.826,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,2013,SF
Peter Crawford,TOW,28,27.9,0.4,0.1,0.3,0.425,0.1,0.2,0.4,0.1,0.1,0.795,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,2013,SF
Rhys Martin,ILL,15,29.6,0.4,0.2,0.3,0.512,0.0,0.1,0.439,0.1,0.1,0.771,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,2013,SF
Mitchell Creek,ADE,12,13.7,0.4,0.2,0.2,0.659,0.0,0.0,0.286,0.1,0.1,0.591,0.1,0.1,0.2,0.0,0.1,0.0,0.0,0.1,2013,SF
Mika Vukona,NZB,33,21.5,0.4,0.2,0.3,0.49,0.0,0.0,0.2,0.1,0.1,0.636,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.2,2013,SF
Brad Hill,CRN,28,18.2,0.4,0.1,0.4,0.379,0.0,0.1,0.241,0.1,0.1,0.755,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.1,2013,SF
Dusty Rychart,CRN,15,11.1,0.4,0.2,0.3,0.491,0.0,0.0,0.0,0.0,0.1,0.778,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.2,2013,SF
Todd Blanchfield,TOW,28,26.2,0.4,0.1,0.3,0.474,0.0,0.1,0.341,0.1,0.1,0.807,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1,2013,SF
Clinton Steindl,CRN,25,11.7,0.4,0.1,0.3,0.404,0.1,0.2,0.393,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,2013,SF
David Gruber,ILL,30,19.6,0.4,0.1,0.2,0.626,0.0,0.0,0.0,0.1,0.1,0.71,0.1,0.2,0.2,0.0,0.0,0.0,0.1,0.1,2013,SF
Glen Saville,ILL,18,26.6,0.3,0.1,0.3,0.455,0.0,0.1,0.439,0.1,0.1,0.652,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.1,2013,SF
Leon Henry,NZB,32,10.2,0.3,0.1,0.4,0.35,0.1,0.2,0.333,0.0,0.1,0.368,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.2,2013,SF
Stephen Weigh,ADE,28,32.3,0.3,0.1,0.3,0.433,0.0,0.1,0.392,0.0,0.1,0.681,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1,2013,SF
Bennie Lewis,MEL,27,11.7,0.3,0.1,0.3,0.34,0.0,0.2,0.25,0.1,0.1,0.846,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,2013,SF
Brad Robbins,PER,10,11.8,0.3,0.1,0.4,0.348,0.0,0.1,0.091,0.0,0.1,0.6,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.2,2013,SF
Everard Bartlett,PER,32,16.6,0.3,0.1,0.4,0.283,0.1,0.2,0.26,0.0,0.0,0.944,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,2013,SF
Liam Rush,MEL,25,18.3,0.3,0.1,0.3,0.4,0.0,0.1,0.364,0.0,0.0,0.846,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.1,2013,SF
Jan Warbout,ADE,6,4.3,0.2,0.1,0.3,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.1,2013,SF
Tommy Greer,MEL,28,17.5,0.2,0.1,0.2,0.417,0.0,0.1,0.324,0.0,0.0,0.75,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.1,2013,SF
Owen Odigie,MEL,4,6.6,0.2,0.1,0.2,0.5,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.2,2013,SF
Daniel Jackson,ILL,27,10.4,0.2,0.1,0.2,0.354,0.0,0.1,0.238,0.0,0.0,0.692,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,2013,SF
Graeme Dann,SYD,31,13.4,0.2,0.1,0.2,0.406,0.0,0.0,0.0,0.0,0.1,0.5,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.2,2013,SF
Ben Purser,PER,14,4.6,0.2,0.1,0.3,0.235,0.0,0.1,0.0,0.0,0.1,0.5,0.1,0.1,0.2,0.0,0.0,0.0,0.2,0.2,2013,SF
Cameron Tovey,PER,26,15.1,0.1,0.0,0.1,0.321,0.0,0.1,0.25,0.0,0.0,0.0,0.1,0.2,0.2,0.1,0.1,0.0,0.1,0.2,2013,SF
Gavin Fields,PER,7,2.9,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.1,2013,SF
Morgan Natanahira,NZB,1,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,0.0,0.0,2013,SF
Diamon Simpson,ADE,27,24.6,0.6,0.2,0.4,0.59,0.0,0.0,0.0,0.1,0.2,0.542,0.1,0.2,0.3,0.0,0.0,0.1,0.1,0.1,2012,SF
Joevan Catron,ILL,27,20.5,0.5,0.2,0.5,0.407,0.0,0.1,0.175,0.1,0.2,0.7,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.1,2012,SF
Anatoly Bose,SYD,25,29.6,0.5,0.2,0.4,0.416,0.1,0.2,0.316,0.1,0.2,0.676,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.0,2012,SF
Thomas Abercrombie,NZB,33,31.0,0.5,0.2,0.4,0.461,0.1,0.1,0.434,0.1,0.1,0.744,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,2012,SF
Ben Purser,PER,10,4.3,0.4,0.2,0.3,0.467,0.0,0.1,0.0,0.1,0.2,0.857,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,2012,SF
Tim Coenraad,ILL,28,19.6,0.4,0.2,0.3,0.467,0.0,0.1,0.328,0.1,0.1,0.854,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.1,2012,SF
Everard Bartlett,PER,6,14.5,0.4,0.2,0.3,0.56,0.1,0.2,0.5,0.0,0.0,0.5,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,2012,SF
Liam Rush,MEL,26,20.2,0.4,0.2,0.4,0.433,0.0,0.1,0.293,0.0,0.1,0.697,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.1,2012,SF
Brad Hill,CRN,28,20.4,0.4,0.2,0.4,0.444,0.0,0.1,0.061,0.1,0.1,0.516,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.1,2012,SF
B.J. Anthony,NZB,20,7.5,0.4,0.2,0.4,0.455,0.0,0.0,0.0,0.0,0.1,0.6,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.2,2012,SF
Ronald Dorsey,MEL,28,29.9,0.4,0.1,0.3,0.413,0.1,0.2,0.325,0.0,0.1,0.595,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,2012,SF
Mika Vukona,NZB,34,23.2,0.4,0.1,0.3,0.532,0.0,0.0,0.5,0.1,0.1,0.688,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.2,2012,SF
Stephen Weigh,ADE,28,31.3,0.4,0.1,0.3,0.396,0.1,0.1,0.349,0.1,0.1,0.788,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1,2012,SF
Brad Robbins,PER,34,19.3,0.4,0.1,0.3,0.437,0.0,0.0,0.241,0.1,0.1,0.687,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,2012,SF
Kevin Ratzsch,SYD,24,19.0,0.4,0.2,0.3,0.452,0.0,0.1,0.333,0.0,0.0,0.923,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.1,2012,SF
Mitchell Creek,ADE,28,15.6,0.3,0.1,0.3,0.456,0.0,0.0,0.333,0.1,0.1,0.552,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.1,2012,SF
Bennie Lewis,MEL,26,9.2,0.3,0.1,0.3,0.378,0.1,0.2,0.278,0.0,0.1,0.333,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,2012,SF
David Gruber,ILL,18,10.8,0.3,0.1,0.3,0.5,0.0,0.0,0.0,0.1,0.1,0.75,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.1,2012,SF
Todd Blanchfield,TOW,31,21.4,0.3,0.1,0.3,0.425,0.0,0.1,0.341,0.0,0.1,0.824,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.1,2012,SF
Everard Bartlett,ADE,16,19.2,0.3,0.1,0.3,0.393,0.1,0.1,0.364,0.0,0.0,0.8,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,2012,SF
Dusty Rychart,CRN,14,21.2,0.3,0.1,0.3,0.43,0.0,0.0,0.0,0.0,0.0,0.727,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.1,2012,SF
Leon Henry,NZB,23,10.1,0.3,0.1,0.4,0.301,0.1,0.2,0.278,0.0,0.0,0.5,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.2,2012,SF
Stephen Hoare,GCB,31,16.3,0.3,0.1,0.2,0.463,0.0,0.0,0.25,0.0,0.1,0.821,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.1,2012,SF
Alex Gynes,SYD,20,11.1,0.3,0.1,0.2,0.423,0.0,0.1,0.417,0.1,0.1,0.462,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.2,2012,SF
Glen Saville,ILL,28,26.1,0.3,0.1,0.2,0.405,0.0,0.1,0.305,0.0,0.0,0.806,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.1,2012,SF
Morgan Natanahira,NZB,1,17.1,0.2,0.1,0.4,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.2,2012,SF
Dean Brebner,CRN,20,8.2,0.2,0.1,0.2,0.324,0.0,0.1,0.286,0.0,0.1,0.875,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.2,2012,SF
Tommy Greer,MEL,27,20.5,0.2,0.1,0.2,0.359,0.0,0.1,0.283,0.0,0.0,0.654,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.1,2012,SF
Daniel Jackson,ILL,12,2.2,0.2,0.1,0.2,0.333,0.0,0.1,0.0,0.0,0.1,0.333,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2012,SF
Zac Carter,GCB,7,2.2,0.2,0.1,0.2,0.333,0.0,0.1,0.0,0.1,0.1,0.5,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.2,2012,SF
Cameron Tovey,PER,32,23.4,0.2,0.1,0.2,0.399,0.0,0.1,0.259,0.0,0.0,0.4,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.1,2012,SF
Graeme Dann,SYD,18,19.0,0.1,0.1,0.2,0.279,0.0,0.0,0.0,0.0,0.1,0.344,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.2,2012,SF
Jan Warbout,ADE,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,SF
Mitchell Creek,SEM,29,34.0,0.7,0.2,0.5,0.501,0.0,0.1,0.319,0.2,0.2,0.774,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.1,2023,PF
Robert Franks,ADE,28,30.6,0.6,0.2,0.4,0.5,0.1,0.1,0.364,0.1,0.1,0.776,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.1,2023,PF
Keanu Pinder,CRN,19,29.3,0.6,0.2,0.4,0.5,0.0,0.1,0.207,0.1,0.2,0.734,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.1,2023,PF
Xavier Cooks,SYD,34,26.5,0.6,0.2,0.4,0.573,0.0,0.0,0.321,0.1,0.2,0.551,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.1,2023,PF
Tohi Smith-Milner,SEM,17,5.5,0.4,0.1,0.3,0.464,0.0,0.1,0.333,0.1,0.1,0.692,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.2,2023,PF
Dan Fotu,NZB,14,2.7,0.4,0.2,0.2,0.667,0.1,0.1,0.667,0.0,0.0,1.0,0.2,0.2,0.3,0.0,0.0,0.0,0.0,0.2,2023,PF
Majok Deng,CRN,32,15.9,0.4,0.1,0.3,0.4,0.1,0.2,0.294,0.1,0.1,0.833,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.1,2023,PF
Luke Travers,PER,29,24.7,0.4,0.1,0.3,0.495,0.0,0.1,0.393,0.1,0.1,0.732,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.0,2023,PF
D.J. Mitchell,BRI,26,23.8,0.4,0.1,0.3,0.469,0.1,0.1,0.434,0.0,0.1,0.882,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.1,2023,PF
Kyrin Galloway,ADE,22,7.0,0.4,0.1,0.3,0.465,0.1,0.2,0.452,0.0,0.0,0.333,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.1,2023,PF
Deng Deng,ILL,28,24.1,0.4,0.1,0.3,0.383,0.0,0.1,0.307,0.1,0.1,0.69,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.1,2023,PF
Bul Kuol,CRN,33,28.5,0.4,0.1,0.3,0.423,0.1,0.2,0.322,0.1,0.1,0.764,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,2023,PF
Mason Peatling,MEL,17,17.2,0.3,0.1,0.3,0.414,0.0,0.1,0.292,0.0,0.1,0.556,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.1,2023,PF
David Okwera,MEL,27,14.3,0.3,0.1,0.3,0.454,0.0,0.1,0.268,0.0,0.1,0.7,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.1,2023,PF
Reuben Te Rangi,SEM,29,17.7,0.3,0.1,0.3,0.42,0.0,0.1,0.292,0.0,0.1,0.576,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.1,2023,PF
Matthew Kenyon,JACK,21,16.3,0.3,0.1,0.3,0.378,0.1,0.2,0.346,0.0,0.0,0.625,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.1,2023,PF
Jordan Caroline,MEL,6,21.6,0.3,0.1,0.4,0.275,0.0,0.1,0.154,0.0,0.1,0.3,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.1,2023,PF
Thomas Abercrombie,NZB,28,23.0,0.2,0.1,0.2,0.396,0.0,0.1,0.377,0.0,0.0,0.727,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,2023,PF
David Barlow,MEL,21,17.9,0.2,0.1,0.2,0.412,0.1,0.1,0.42,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.2,2023,PF
Dane Pineau,SEM,27,10.3,0.2,0.1,0.2,0.581,0.0,0.0,0.0,0.0,0.1,0.333,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.1,2023,PF
Isaac Gattorna,SYD,12,3.3,0.2,0.0,0.1,0.4,0.0,0.0,0.5,0.1,0.1,0.75,0.0,0.2,0.3,0.0,0.0,0.0,0.1,0.2,2023,PF
Matt Johns,BRI,8,3.6,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3,0.125,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,2023,PF
Steve Taylor Jr.,SEM,1,4.5,0.6,0.2,0.4,0.5,0.0,0.0,0.0,0.2,0.4,0.5,0.4,0.2,0.6,0.0,0.0,0.0,0.2,0.2,2022,PF
Mitchell Creek,SEM,28,34.6,0.6,0.2,0.5,0.468,0.0,0.1,0.324,0.1,0.1,0.805,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1,2022,PF
Robert Franks,BRI,27,33.0,0.5,0.2,0.4,0.494,0.1,0.2,0.391,0.1,0.1,0.763,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.1,2022,PF
Xavier Cooks,SYD,31,28.1,0.5,0.2,0.4,0.565,0.0,0.0,0.302,0.1,0.1,0.644,0.1,0.2,0.3,0.1,0.0,0.1,0.1,0.1,2022,PF
Brandon Ashley,SEM,23,16.5,0.5,0.2,0.3,0.605,0.0,0.0,0.4,0.1,0.2,0.697,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.2,2022,PF
Cameron Bairstow,ADE,18,21.6,0.5,0.2,0.5,0.464,0.0,0.1,0.27,0.1,0.1,0.617,0.1,0.2,0.4,0.1,0.0,0.0,0.1,0.1,2022,PF
Majok Deng,CRN,28,28.7,0.5,0.2,0.4,0.478,0.1,0.2,0.367,0.1,0.1,0.914,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.1,2022,PF
Keanu Pinder,CRN,28,22.4,0.5,0.2,0.3,0.551,0.0,0.0,0.188,0.1,0.1,0.692,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.1,2022,PF
Isaac Davidson,NZB,4,2.6,0.5,0.1,0.6,0.167,0.1,0.6,0.167,0.2,0.2,1.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.2,2022,PF
Jack McVeigh,JACK,33,26.2,0.5,0.2,0.4,0.458,0.1,0.2,0.373,0.0,0.0,0.833,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,2022,PF
Jack White,MEL,26,23.4,0.4,0.2,0.3,0.536,0.0,0.1,0.244,0.1,0.1,0.638,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.1,2022,PF
Todd Blanchfield,PER,23,27.6,0.4,0.1,0.3,0.436,0.1,0.2,0.381,0.1,0.1,0.744,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1,2022,PF
Tohi Smith-Milner,SEM,23,4.0,0.4,0.2,0.3,0.538,0.0,0.1,0.3,0.0,0.0,0.75,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.2,2022,PF
Luke Travers,PER,27,22.0,0.4,0.1,0.3,0.417,0.0,0.1,0.25,0.1,0.1,0.68,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.0,2022,PF
Jesse Wagstaff,PER,28,18.4,0.3,0.1,0.3,0.399,0.0,0.1,0.329,0.1,0.1,0.906,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,2022,PF
Samson Froling,ILL,30,26.3,0.3,0.1,0.3,0.537,0.0,0.0,0.286,0.1,0.1,0.629,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.1,2022,PF
Finn Delany,NZB,26,31.9,0.3,0.1,0.3,0.394,0.0,0.1,0.297,0.0,0.1,0.727,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1,2022,PF
Isaac Gattorna,ADE,10,4.2,0.3,0.1,0.4,0.333,0.0,0.2,0.1,0.0,0.1,0.333,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.1,2022,PF
Fabijan Krslovic,JACK,33,14.1,0.3,0.1,0.3,0.39,0.0,0.1,0.283,0.0,0.0,0.545,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.2,2022,PF
Mason Peatling,MEL,30,13.7,0.3,0.1,0.3,0.387,0.0,0.1,0.333,0.0,0.1,0.677,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.1,2022,PF
Kyrin Galloway,NZB,21,10.4,0.3,0.1,0.3,0.429,0.0,0.1,0.174,0.0,0.0,0.75,0.1,0.1,0.2,0.0,0.0,0.1,0.0,0.1,2022,PF
Matur Maker,SYD,14,6.7,0.3,0.1,0.3,0.25,0.0,0.1,0.143,0.1,0.1,0.714,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.1,2022,PF
David Okwera,MEL,8,7.8,0.3,0.1,0.3,0.438,0.0,0.1,0.143,0.0,0.0,0.667,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.0,2022,PF
Jarred Bairstow,JACK,28,8.6,0.2,0.1,0.2,0.526,0.0,0.0,0.0,0.1,0.1,0.6,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.2,2022,PF
David Barlow,MEL,24,9.2,0.2,0.1,0.2,0.255,0.0,0.2,0.239,0.0,0.0,0.5,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,2022,PF
Brayden Inger,CRN,15,4.6,0.1,0.1,0.2,0.333,0.0,0.1,0.25,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,2022,PF
Dane Pineau,SEM,25,9.7,0.1,0.1,0.1,0.452,0.0,0.0,0.0,0.0,0.0,0.375,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.1,2022,PF
Jarell Martin,SYD,28,26.6,0.7,0.3,0.5,0.501,0.0,0.1,0.4,0.1,0.1,0.784,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.1,2021,PF
Cameron Bairstow,ILL,14,21.4,0.5,0.2,0.4,0.452,0.0,0.1,0.378,0.1,0.1,0.727,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.1,2021,PF
Majok Deng,CRN,20,24.2,0.5,0.2,0.4,0.481,0.0,0.1,0.369,0.1,0.1,0.8,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.1,2021,PF
Lamar Patterson,BRI,17,28.3,0.5,0.2,0.4,0.414,0.1,0.1,0.347,0.1,0.1,0.679,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1,2021,PF
Kouat Noi,CRN,18,24.1,0.4,0.1,0.4,0.39,0.1,0.2,0.329,0.1,0.1,0.865,0.0,0.2,0.2,0.0,0.0,0.0,0.1,0.1,2021,PF
Samson Froling,ILL,39,28.2,0.4,0.2,0.3,0.516,0.0,0.0,0.2,0.1,0.1,0.588,0.1,0.2,0.2,0.1,0.0,0.1,0.0,0.1,2021,PF
Jack White,MEL,11,22.4,0.4,0.2,0.3,0.494,0.0,0.1,0.303,0.1,0.1,0.737,0.1,0.2,0.3,0.0,0.0,0.1,0.1,0.1,2021,PF
Mason Peatling,MEL,39,16.2,0.4,0.1,0.3,0.514,0.0,0.0,0.281,0.0,0.1,0.78,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.1,2021,PF
Thomas Abercrombie,NZB,27,33.1,0.3,0.1,0.3,0.426,0.0,0.1,0.313,0.1,0.1,0.857,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,2021,PF
Craig Moller,SYD,36,20.4,0.3,0.1,0.3,0.457,0.0,0.1,0.379,0.1,0.1,0.722,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.1,2021,PF
Orlando Johnson,BRI,15,21.8,0.3,0.1,0.3,0.372,0.0,0.1,0.25,0.1,0.1,0.767,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.1,2021,PF
Reuben Te Rangi,SEM,39,23.7,0.3,0.1,0.3,0.407,0.0,0.1,0.282,0.0,0.1,0.679,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,2021,PF
Keanu Pinder,ADE,35,17.3,0.3,0.1,0.3,0.414,0.0,0.1,0.298,0.0,0.1,0.667,0.1,0.2,0.2,0.0,0.0,0.1,0.1,0.2,2021,PF
Blake Jones,BRI,7,4.7,0.2,0.1,0.3,0.333,0.0,0.1,0.333,0.0,0.1,0.5,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,2021,PF
Archie Woodhill,SYD,9,4.3,0.2,0.1,0.2,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,2021,PF
